文件代码	文件路径	equipment type	variation
606577785	mage	face	69_3
606577786	mage	face	70_0
606577787	mage	face	70_1
606577788	mage	face	70_2
606577789	mage	face	70_3
606577790	mage	face	54_0
606577791	mage	face	54_1
606577792	mage	face	54_2
606577793	mage	face	54_3
606577798	mage	face	71_0
606577799	mage	face	71_1
606577800	mage	face	71_2
606577801	mage	face	71_3
606577803	mage	face	77_0
606577804	mage	face	77_1
606577805	mage	face	77_2
606577806	mage	face	77_3
606577808	mage	face	62_0
606577809	mage	face	62_1
606577810	mage	face	62_2
606577811	mage	face	62_3
606577812	mage	face	78_0
606577813	mage	face	78_1
606577814	mage	face	78_2
606577815	mage	face	78_3
606577820	mage	face	81_0
606577821	mage	face	81_1
606577822	mage	face	81_2
606577823	mage	face	81_3
606577826	mage	face	82_0
606577827	mage	face	82_1
606577828	mage	face	82_2
606577829	mage	face	82_3
606577830	mage	face	85_0
606577831	mage	face	85_1
606577832	mage	face	85_2
606577833	mage	face	85_3
606577836	mage	face	92_0
606577837	mage	face	92_1
606577838	mage	face	92_2
606577839	mage	face	92_3
606577840	mage	face	86_0
606577841	mage	face	86_1
606577842	mage	face	86_2
606577843	mage	face	86_3
606577848	mage	face	87_0
606577849	mage	face	87_1
606577850	mage	face	87_2
606577851	mage	face	87_3
606577854	mage	face	88_0
606577855	mage	face	88_1
606577856	mage	face	88_2
606577857	mage	face	88_3
606577859	mage	face	83_0
606577860	mage	face	83_1
606577861	mage	face	83_2
606577862	mage	face	83_3
606577867	mage	face	99_0
606577868	mage	face	99_1
606577869	mage	face	99_2
606577870	mage	face	99_3
606580000	mage	skin	0_1
606580001	mage	skin	0_2
606580002	mage	skin	0_3
606580003	mage	skin	0_4
606580004	mage	skin	0_5
606580005	mage	skin	0_13
606580006	mage	skin	0_7
606580007	mage	skin	0_8
606580008	mage	skin	0_9
606580009	mage	skin	0_12
606580010	mage	skin	0_15
606580011	mage	skin	0_4
606580012	mage	skin	0_11
606580013	mage	skin	0_4
606580014	mage	skin	0_4
606580015	mage	skin	0_4
606580016	mage	skin	0_4
606580017	mage	skin	0_4
606580018	mage	skin	0_4
606580019	mage	skin	0_4
606580020	mage	skin	0_11
606580021	mage	skin	0_11
606580022	mage	skin	0_4
606580023	mage	skin	0_4
606580024	mage	skin	0_11
606580025	mage	skin	0_4
606580026	mage	skin	0_11
606580027	mage	skin	0_11
606580028	mage	skin	0_11
606580029	mage	skin	0_11
606580030	mage	skin	0_11
606580031	mage	skin	0_4
606580032	mage	skin	0_11
606580033	mage	skin	0_4
606580036	mage	skin	0_4
606580037	mage	skin	0_4
606580101	mage	skin	0_1
606580102	mage	skin	0_2
606580103	mage	skin	0_3
606580104	mage	skin	0_4
606580105	mage	skin	0_5
606580106	mage	skin	0_6
606580107	mage	skin	0_7
606580108	mage	skin	0_8
606580109	mage	skin	0_9
606580110	mage	skin	0_10
606580111	mage	skin	0_11
606580112	mage	skin	0_12
607500000	mage	coat	2_0
607500001	mage	coat	2_1
607500002	mage	coat	2_2
607500003	mage	coat	2_3
607500004	mage	coat	1_0
607500005	mage	coat	1_1
607500006	mage	coat	1_2
607500007	mage	coat	8_0
607500008	mage	coat	8_1
607500009	mage	coat	5_0
607500010	mage	coat	5_1
607500011	mage	coat	5_2
607500012	mage	coat	5_3
607500014	mage	coat	7_0
607500015	mage	coat	7_1
607500016	mage	coat	7_2
607500017	mage	coat	7_3
607500018	mage	coat	12_3
607500019	mage	coat	23_0
607500020	mage	coat	23_1
607500021	mage	coat	23_2
607500022	mage	coat	24_0
607500023	mage	coat	24_1
607500024	mage	coat	24_2
607500025	mage	coat	27_1
607500026	mage	coat	48_0
607500027	mage	coat	48_1
607500028	mage	coat	48_2
607500029	mage	coat	48_3
607500030	mage	coat	46_0
607500031	mage	coat	32_0
607500032	mage	coat	25_0
607500033	mage	coat	25_1
607500034	mage	coat	25_2
607500035	mage	coat	12_0
607500036	mage	coat	4_0
607500037	mage	coat	4_1
607500038	mage	coat	2_0
607500039	mage	coat	1_0
607500040	mage	coat	8_0
607500041	mage	coat	16_0
607500042	mage	coat	16_1
607500043	mage	coat	16_2
607500044	mage	coat	16_3
607500045	mage	coat	51_0
607500046	mage	coat	51_1
607500047	mage	coat	51_2
607500048	mage	coat	51_3
607500049	mage	coat	13_1
607500050	mage	coat	
607500051	mage	coat	44_0
607500052	mage	coat	44_1
607500053	mage	coat	40_0
607500054	mage	coat	40_1
607500055	mage	coat	40_2
607500056	mage	coat	40_3
607500057	mage	coat	40_4
607500058	mage	coat	40_5
607500063	mage	coat	50_0
607500064	mage	coat	50_1
607500065	mage	coat	50_2
607500066	mage	coat	50_3
607500071	mage	coat	49_0
607500074	mage	coat	59_0
607500075	mage	coat	59_1
607500076	mage	coat	52_0
607500077	mage	coat	53_0
607500160	mage	coat	134_0
607500161	mage	coat	134_1
607500162	mage	coat	134_2
607500163	mage	coat	134_3
607501066	mage	coat	89_0
607501067	mage	coat	89_1
607501068	mage	coat	89_2
607501069	mage	coat	89_3
607501070	mage	coat	96_0
607501071	mage	coat	96_1
607501072	mage	coat	96_2
607501073	mage	coat	96_3
607501074	mage	coat	99_0
607501075	mage	coat	99_1
607501076	mage	coat	99_2
607501077	mage	coat	99_3
607501078	mage	coat	87_0
607501079	mage	coat	87_1
607501080	mage	coat	87_2
607501081	mage	coat	87_3
607501085	mage	coat	67_0
607501086	mage	coat	67_1
607501087	mage	coat	67_2
607501088	mage	coat	67_3
607503703	mage	coat	8_0
607503704	mage	coat	8_1
607503705	mage	coat	8_2
607503706	mage	coat	8_3
607503712	mage	coat	6_0
607503713	mage	coat	6_1
607503714	mage	coat	6_2
607503715	mage	coat	6_3
607503732	mage	coat	19_0
607503733	mage	coat	19_1
607503734	mage	coat	19_2
607503735	mage	coat	19_3
607510000	mage	pants	2_0
607510001	mage	pants	2_1
607510002	mage	pants	2_2
607510003	mage	pants	2_3
607510004	mage	pants	1_0
607510005	mage	pants	1_1
607510006	mage	pants	1_2
607510007	mage	pants	8_0
607510008	mage	pants	8_1
607510009	mage	pants	5_0
607510010	mage	pants	5_1
607510011	mage	pants	5_2
607510012	mage	pants	5_3
607510014	mage	pants	7_0
607510015	mage	pants	7_1
607510016	mage	pants	7_2
607510017	mage	pants	7_3
607510018	mage	pants	12_3
607510019	mage	pants	23_0
607510020	mage	pants	23_1
607510021	mage	pants	23_2
607510022	mage	pants	24_0
607510023	mage	pants	24_1
607510024	mage	pants	24_2
607510025	mage	pants	27_1
607510026	mage	pants	46_0
607510027	mage	pants	46_1
607510028	mage	pants	46_2
607510029	mage	pants	46_3
607510030	mage	pants	32_0
607510031	mage	pants	25_0
607510032	mage	pants	25_1
607510033	mage	pants	25_2
607510034	mage	pants	12_0
607510035	mage	pants	4_0
607510036	mage	pants	4_1
607510037	mage	pants	2_0
607510038	mage	pants	1_0
607510039	mage	pants	8_0
607510040	mage	pants	16_0
607510041	mage	pants	16_1
607510042	mage	pants	16_2
607510043	mage	pants	16_3
607510044	mage	pants	49_0
607510045	mage	pants	49_1
607510046	mage	pants	49_2
607510047	mage	pants	49_3
607510048	mage	pants	13_1
607510049	mage	pants	
607510050	mage	pants	44_0
607510051	mage	pants	44_1
607510052	mage	pants	40_0
607510053	mage	pants	40_1
607510054	mage	pants	40_2
607510055	mage	pants	40_3
607510056	mage	pants	40_4
607510057	mage	pants	40_5
607510062	mage	pants	48_0
607510063	mage	pants	48_1
607510064	mage	pants	48_2
607510065	mage	pants	48_3
607510070	mage	pants	47_0
607510073	mage	pants	57_0
607510074	mage	pants	57_1
607510075	mage	pants	50_0
607510076	mage	pants	51_0
607510136	mage	pants	125_0
607510137	mage	pants	125_1
607510138	mage	pants	125_2
607510139	mage	pants	125_3
607511046	mage	pants	84_0
607511047	mage	pants	84_1
607511048	mage	pants	84_2
607511049	mage	pants	84_3
607511050	mage	pants	91_0
607511051	mage	pants	91_1
607511052	mage	pants	91_2
607511053	mage	pants	91_3
607511054	mage	pants	94_0
607511055	mage	pants	94_1
607511056	mage	pants	94_2
607511057	mage	pants	94_3
607511058	mage	pants	82_0
607511059	mage	pants	82_1
607511060	mage	pants	82_2
607511061	mage	pants	82_3
607511065	mage	pants	66_0
607511066	mage	pants	66_1
607511067	mage	pants	66_2
607511068	mage	pants	66_3
607513804	mage	pants	8_0
607513805	mage	pants	8_1
607513806	mage	pants	8_2
607513807	mage	pants	8_3
607513813	mage	pants	6_0
607513814	mage	pants	6_1
607513815	mage	pants	6_2
607513816	mage	pants	6_3
607513833	mage	pants	19_0
607513834	mage	pants	19_1
607513835	mage	pants	19_2
607513836	mage	pants	19_3
607520000	mage	breast	6_0
607520001	mage	breast	6_1
607520002	mage	breast	6_2
607520003	mage	breast	6_3
607520004	mage	breast	5_0
607520005	mage	breast	5_1
607520006	mage	breast	5_2
607520007	mage	breast	11_0
607520008	mage	breast	11_1
607520009	mage	breast	8_0
607520010	mage	breast	8_1
607520011	mage	breast	8_2
607520012	mage	breast	8_3
607520014	mage	breast	10_0
607520015	mage	breast	10_1
607520016	mage	breast	10_2
607520017	mage	breast	10_3
607520018	mage	breast	15_3
607520019	mage	breast	
607520020	mage	breast	
607520021	mage	breast	27_1
607520022	mage	breast	42_0
607520023	mage	breast	42_1
607520024	mage	breast	42_2
607520025	mage	breast	42_3
607520026	mage	breast	9_0
607520027	mage	breast	24_0
607520028	mage	breast	24_1
607520029	mage	breast	24_2
607520030	mage	breast	15_0
607520031	mage	breast	6_0
607520032	mage	breast	5_0
607520033	mage	breast	11_0
607520034	mage	breast	18_0
607520035	mage	breast	18_1
607520036	mage	breast	18_2
607520037	mage	breast	18_3
607520038	mage	breast	46_0
607520039	mage	breast	46_1
607520040	mage	breast	46_2
607520041	mage	breast	46_3
607520042	mage	breast	16_1
607520043	mage	breast	
607520044	mage	breast	40_0
607520045	mage	breast	40_1
607520046	mage	breast	36_0
607520047	mage	breast	36_1
607520048	mage	breast	36_2
607520049	mage	breast	36_3
607520050	mage	breast	36_4
607520051	mage	breast	36_5
607520056	mage	breast	45_0
607520057	mage	breast	45_1
607520058	mage	breast	45_2
607520059	mage	breast	45_3
607520064	mage	breast	43_0
607520067	mage	breast	54_0
607520068	mage	breast	54_1
607520069	mage	breast	47_0
607520070	mage	breast	47_1
607520111	mage	breast	124_0
607520112	mage	breast	124_1
607520113	mage	breast	124_2
607520114	mage	breast	124_3
607521026	mage	breast	81_0
607521027	mage	breast	81_1
607521028	mage	breast	81_2
607521029	mage	breast	81_3
607521030	mage	breast	86_0
607521031	mage	breast	86_1
607521032	mage	breast	86_2
607521033	mage	breast	86_3
607521034	mage	breast	89_0
607521035	mage	breast	89_1
607521036	mage	breast	89_2
607521037	mage	breast	89_3
607521038	mage	breast	79_0
607521039	mage	breast	79_1
607521040	mage	breast	79_2
607521041	mage	breast	79_3
607521045	mage	breast	62_0
607521046	mage	breast	62_1
607521047	mage	breast	62_2
607521048	mage	breast	62_3
607523602	mage	breast	11_0
607523603	mage	breast	11_1
607523604	mage	breast	11_2
607523605	mage	breast	11_3
607523611	mage	breast	9_0
607523612	mage	breast	9_1
607523613	mage	breast	9_2
607523614	mage	breast	9_3
607523631	mage	breast	20_0
607523632	mage	breast	20_1
607523633	mage	breast	20_2
607523634	mage	breast	20_3
607530000	mage	waist	2_0
607530001	mage	waist	2_1
607530002	mage	waist	2_2
607530003	mage	waist	2_3
607530004	mage	waist	1_0
607530005	mage	waist	1_1
607530006	mage	waist	1_2
607530007	mage	waist	8_0
607530008	mage	waist	8_1
607530009	mage	waist	5_0
607530010	mage	waist	5_1
607530011	mage	waist	5_2
607530012	mage	waist	5_3
607530013	mage	waist	28	0
607530014	mage	waist	29	0
607530016	mage	waist	7_0
607530017	mage	waist	7_1
607530018	mage	waist	7_2
607530019	mage	waist	7_3
607530020	mage	waist	11_3
607530021	mage	waist	27	1
607530022	mage	waist	27	0
607530023	mage	waist	38	0
607530024	mage	waist	35_0
607530025	mage	waist	35_1
607530026	mage	waist	35_2
607530027	mage	waist	35_3
607530028	mage	waist	6_0
607530029	mage	waist	19_0
607530030	mage	waist	19_1
607530031	mage	waist	19_2
607530032	mage	waist	11_0
607530033	mage	waist	4_0
607530034	mage	waist	4_1
607530035	mage	waist	2_0
607530036	mage	waist	1_0
607530037	mage	waist	8_0
607530038	mage	waist	15_0
607530039	mage	waist	15_1
607530040	mage	waist	15_2
607530041	mage	waist	15_3
607530042	mage	waist	37_0
607530043	mage	waist	37_1
607530044	mage	waist	37_2
607530045	mage	waist	37_3
607530046	mage	waist	12_1
607530047	mage	waist	
607530048	mage	waist	33_0
607530049	mage	waist	33_1
607530050	mage	waist	28_0
607530051	mage	waist	28_1
607530052	mage	waist	28_2
607530053	mage	waist	28_3
607530054	mage	waist	28_4
607530055	mage	waist	28_5
607530057	mage	waist	36_0
607530058	mage	waist	36_1
607530059	mage	waist	36_2
607530060	mage	waist	36_3
607530065	mage	waist	
607530068	mage	waist	44_0
607530069	mage	waist	44_1
607530070	mage	waist	38_0
607530071	mage	waist	38_1
607530105	mage	waist	
607530321	mage	face	27	27
607531014	mage	waist	71_0
607531015	mage	waist	71_1
607531016	mage	waist	71_2
607531017	mage	waist	71_3
607531018	mage	waist	77_0
607531019	mage	waist	77_1
607531020	mage	waist	77_2
607531021	mage	waist	77_3
607531022	mage	waist	80_0
607531023	mage	waist	80_1
607531024	mage	waist	80_2
607531025	mage	waist	80_3
607531026	mage	waist	69_0
607531027	mage	waist	69_1
607531028	mage	waist	69_2
607531029	mage	waist	69_3
607531033	mage	waist	52_0
607531034	mage	waist	52_1
607531035	mage	waist	52_2
607531036	mage	waist	52_3
607533905	mage	waist	8_0
607533906	mage	waist	8_1
607533907	mage	waist	8_2
607533908	mage	waist	8_3
607533912	mage	waist	6_0
607533913	mage	waist	6_1
607533914	mage	waist	6_2
607533915	mage	waist	6_3
607533927	mage	waist	17_0
607533928	mage	waist	17_1
607533929	mage	waist	17_2
607533930	mage	waist	17_3
607540000	mage	shoes	2_0
607540001	mage	shoes	2_1
607540002	mage	shoes	2_2
607540003	mage	shoes	2_3
607540004	mage	shoes	1_0
607540005	mage	shoes	1_1
607540006	mage	shoes	1_2
607540007	mage	shoes	8_0
607540008	mage	shoes	8_1
607540009	mage	shoes	5_0
607540010	mage	shoes	5_1
607540011	mage	shoes	5_2
607540012	mage	shoes	5_3
607540014	mage	shoes	7_0
607540015	mage	shoes	7_1
607540016	mage	shoes	7_2
607540017	mage	shoes	7_3
607540018	mage	shoes	12_3
607540019	mage	shoes	22_3
607540020	mage	shoes	22_4
607540021	mage	shoes	22_5
607540022	mage	shoes	22_0
607540023	mage	shoes	22_1
607540024	mage	shoes	22_2
607540025	mage	shoes	25_1
607540026	mage	shoes	41_0
607540027	mage	shoes	41_1
607540028	mage	shoes	41_2
607540029	mage	shoes	41_3
607540030	mage	shoes	22_6
607540031	mage	shoes	6_0
607540032	mage	shoes	23_0
607540033	mage	shoes	23_1
607540034	mage	shoes	23_2
607540035	mage	shoes	12_0
607540036	mage	shoes	4_0
607540037	mage	shoes	4_1
607540038	mage	shoes	2_0
607540039	mage	shoes	1_0
607540040	mage	shoes	8_0
607540041	mage	shoes	15_0
607540042	mage	shoes	15_1
607540043	mage	shoes	15_2
607540044	mage	shoes	15_3
607540045	mage	shoes	43_0
607540046	mage	shoes	43_1
607540047	mage	shoes	43_2
607540048	mage	shoes	43_3
607540049	mage	shoes	13_1
607540050	mage	shoes	
607540051	mage	shoes	38_0
607540052	mage	shoes	38_1
607540053	mage	shoes	34_0
607540054	mage	shoes	34_1
607540055	mage	shoes	34_2
607540056	mage	shoes	34_3
607540057	mage	shoes	34_4
607540058	mage	shoes	34_5
607540063	mage	shoes	42_0
607540064	mage	shoes	42_1
607540065	mage	shoes	42_2
607540066	mage	shoes	42_3
607540071	mage	shoes	
607540074	mage	shoes	51_0
607540075	mage	shoes	51_1
607540076	mage	shoes	44_0
607540077	mage	shoes	45_0
607540132	mage	shoes	122_0
607540133	mage	shoes	122_1
607540134	mage	shoes	122_2
607540135	mage	shoes	122_3
607541041	mage	shoes	79_0
607541042	mage	shoes	79_1
607541043	mage	shoes	79_2
607541044	mage	shoes	79_3
607541045	mage	shoes	86_0
607541046	mage	shoes	86_1
607541047	mage	shoes	86_2
607541048	mage	shoes	86_3
607541049	mage	shoes	89_0
607541050	mage	shoes	89_1
607541051	mage	shoes	89_2
607541052	mage	shoes	89_3
607541053	mage	shoes	77_0
607541054	mage	shoes	77_1
607541055	mage	shoes	77_2
607541056	mage	shoes	77_3
607541060	mage	shoes	59_0
607541061	mage	shoes	59_1
607541062	mage	shoes	59_2
607541063	mage	shoes	59_3
607544006	mage	shoes	8_0
607544007	mage	shoes	8_1
607544008	mage	shoes	8_2
607544009	mage	shoes	8_3
607544015	mage	shoes	6_0
607544016	mage	shoes	6_1
607544017	mage	shoes	6_2
607544018	mage	shoes	6_3
607544035	mage	shoes	18_0
607544036	mage	shoes	18_1
607544037	mage	shoes	18_2
607544038	mage	shoes	18_3
607550000	mage	hat	2_0
607550001	mage	hat	2_1
607550002	mage	hat	2_2
607550003	mage	hat	2_3
607550004	mage	hat	1_0
607550005	mage	hat	1_1
607550006	mage	hat	1_2
607550007	mage	hat	13_0
607550008	mage	hat	13_1
607550009	mage	hat	5_0
607550010	mage	hat	5_1
607550011	mage	hat	5_2
607550012	mage	hat	5_3
607550014	mage	hat	12_0
607550015	mage	hat	12_1
607550016	mage	hat	12_2
607550017	mage	hat	12_3
607550018	mage	hat	17_3
607550019	mage	hat	27_0
607550020	mage	hat	27_1
607550021	mage	hat	27_2
607550022	mage	hat	28_0
607550023	mage	hat	28_1
607550024	mage	hat	28_2
607550025	mage	hat	30_1
607550026	mage	hat	52_0
607550027	mage	hat	52_1
607550028	mage	hat	52_2
607550029	mage	hat	52_3
607550030	mage	hat	6_0
607550031	mage	hat	26_0
607550032	mage	hat	26_1
607550033	mage	hat	26_2
607550034	mage	hat	17_0
607550035	mage	hat	4_0
607550036	mage	hat	4_1
607550037	mage	hat	2_0
607550038	mage	hat	1_0
607550039	mage	hat	13_0
607550040	mage	hat	20_0
607550041	mage	hat	20_1
607550042	mage	hat	20_2
607550043	mage	hat	20_3
607550044	mage	hat	54_0
607550045	mage	hat	54_1
607550046	mage	hat	54_2
607550047	mage	hat	54_3
607550048	mage	hat	18_1
607550049	mage	hat	
607550052	mage	hat	47_0
607550053	mage	hat	47_1
607550054	mage	hat	43_0
607550055	mage	hat	43_1
607550056	mage	hat	43_2
607550057	mage	hat	43_3
607550058	mage	hat	43_4
607550059	mage	hat	43_5
607550064	mage	hat	53_0
607550065	mage	hat	53_1
607550066	mage	hat	53_2
607550067	mage	hat	53_3
607550072	mage	hat	
607550075	mage	hat	63_0
607550076	mage	hat	63_1
607550077	mage	hat	55_0
607550078	mage	hat	55_1
607550192	mage	hat	164_0
607550193	mage	hat	164_1
607550194	mage	hat	164_2
607550195	mage	hat	164_3
607551070	mage	hat	98_0
607551071	mage	hat	98_1
607551072	mage	hat	98_2
607551073	mage	hat	98_3
607551074	mage	hat	106_0
607551075	mage	hat	106_1
607551076	mage	hat	106_2
607551077	mage	hat	106_3
607551078	mage	hat	110_0
607551079	mage	hat	110_1
607551080	mage	hat	110_2
607551081	mage	hat	110_3
607551082	mage	hat	96_0
607551083	mage	hat	96_1
607551084	mage	hat	96_2
607551085	mage	hat	96_3
607551090	mage	hat	73_0
607551091	mage	hat	73_1
607551092	mage	hat	73_2
607551093	mage	hat	73_3
607553299	mage	hat	13_0
607553300	mage	hat	13_1
607553301	mage	hat	13_2
607553302	mage	hat	13_3
607553310	mage	hat	6_0
607553311	mage	hat	6_1
607553312	mage	hat	6_2
607553313	mage	hat	6_3
607553331	mage	hat	23_0
607553332	mage	hat	23_1
607553333	mage	hat	23_2
607553334	mage	hat	23_3
607560000	mage	hair	2_0
607560001	mage	hair	2_1
607560002	mage	hair	2_2
607560003	mage	hair	2_3
607560004	mage	hair	1_0
607560005	mage	hair	1_1
607560006	mage	hair	1_2
607560007	mage	hair	8_0
607560008	mage	hair	8_1
607560009	mage	hair	5_0
607560010	mage	hair	5_1
607560011	mage	hair	5_2
607560012	mage	hair	5_3
607560014	mage	hair	7_0
607560015	mage	hair	7_1
607560016	mage	hair	7_2
607560017	mage	hair	7_3
607560018	mage	hair	12_3
607560019	mage	hair	19_0
607560020	mage	hair	19_1
607560021	mage	hair	19_2
607560022	mage	hair	20_0
607560023	mage	hair	20_1
607560024	mage	hair	20_2
607560025	mage	hair	25_1
607560026	mage	hair	44_0
607560027	mage	hair	44_1
607560028	mage	hair	44_2
607560029	mage	hair	44_3
607560030	mage	hair	30_0
607560031	mage	hair	21_0
607560032	mage	hair	21_1
607560033	mage	hair	21_2
607560034	mage	hair	12_0
607560035	mage	hair	4_0
607560036	mage	hair	4_1
607560037	mage	hair	2_0
607560038	mage	hair	1_0
607560039	mage	hair	8_0
607560040	mage	hair	15_0
607560041	mage	hair	15_1
607560042	mage	hair	15_2
607560043	mage	hair	15_3
607560044	mage	hair	47_0
607560045	mage	hair	47_1
607560046	mage	hair	47_2
607560047	mage	hair	47_3
607560048	mage	hair	13_1
607560049	mage	hair	
607560050	mage	hair	42_0
607560051	mage	hair	42_1
607560052	mage	hair	38_0
607560053	mage	hair	38_1
607560054	mage	hair	38_2
607560055	mage	hair	38_3
607560056	mage	hair	38_4
607560057	mage	hair	38_5
607560062	mage	hair	46_0
607560063	mage	hair	46_1
607560064	mage	hair	46_2
607560065	mage	hair	46_3
607560070	mage	hair	45_0
607560073	mage	hair	55_0
607560074	mage	hair	55_1
607560075	mage	hair	48_0
607560076	mage	hair	49_0
607560124	mage	hair	
607561033	mage	hair	82_0
607561034	mage	hair	82_1
607561035	mage	hair	82_2
607561036	mage	hair	82_3
607561037	mage	hair	89_0
607561038	mage	hair	89_1
607561039	mage	hair	89_2
607561040	mage	hair	89_3
607561041	mage	hair	92_0
607561042	mage	hair	92_1
607561043	mage	hair	92_2
607561044	mage	hair	92_3
607561045	mage	hair	80_0
607561046	mage	hair	80_1
607561047	mage	hair	80_2
607561048	mage	hair	80_3
607561052	mage	hair	62_0
607561053	mage	hair	62_1
607561054	mage	hair	62_2
607561055	mage	hair	62_3
607563400	mage	hair	8_0
607563401	mage	hair	8_1
607563402	mage	hair	8_2
607563403	mage	hair	8_3
607563409	mage	hair	6_0
607563410	mage	hair	6_1
607563411	mage	hair	6_2
607563412	mage	hair	6_3
607563425	mage	hair	18_0
607563426	mage	hair	18_1
607563427	mage	hair	18_2
607563428	mage	hair	18_3
607570000	mage	face	2_0
607570001	mage	face	2_1
607570002	mage	face	2_2
607570003	mage	face	2_3
607570004	mage	face	1_0
607570005	mage	face	1_1
607570006	mage	face	1_2
607570007	mage	face	7_0
607570008	mage	face	7_1
607570009	mage	face	4_0
607570010	mage	face	4_1
607570011	mage	face	4_2
607570012	mage	face	4_3
607570014	mage	face	6_0
607570015	mage	face	6_1
607570016	mage	face	6_2
607570017	mage	face	6_3
607570018	mage	face	10_3
607570019	mage	face	16_3
607570020	mage	face	16_4
607570021	mage	face	16_5
607570022	mage	face	16_0
607570023	mage	face	16_1
607570024	mage	face	16_2
607570025	mage	face	19_1
607570026	mage	face	34_0
607570027	mage	face	34_1
607570028	mage	face	34_2
607570029	mage	face	34_3
607570030	mage	face	5_0
607570031	mage	face	17_0
607570032	mage	face	17_1
607570033	mage	face	17_2
607570034	mage	face	10_0
607570035	mage	face	2_0
607570036	mage	face	1_0
607570037	mage	face	7_0
607570038	mage	face	13_0
607570039	mage	face	13_1
607570040	mage	face	13_2
607570041	mage	face	13_3
607570042	mage	face	37_0
607570043	mage	face	37_1
607570044	mage	face	37_2
607570045	mage	face	37_3
607570046	mage	face	11_1
607570047	mage	face	
607570048	mage	face	32_0
607570049	mage	face	32_1
607570050	mage	face	28_0
607570051	mage	face	28_1
607570052	mage	face	28_2
607570053	mage	face	28_3
607570054	mage	face	28_4
607570055	mage	face	28_5
607570057	mage	face	36_0
607570058	mage	face	36_1
607570059	mage	face	36_2
607570060	mage	face	36_3
607570065	mage	face	35_0
607570068	mage	face	44_0
607570069	mage	face	44_1
607570070	mage	face	38_0
607570071	mage	face	38_1
607570099	mage	face	
607571007	mage	face	69_0
607571008	mage	face	69_1
607571009	mage	face	69_2
607571010	mage	face	69_3
607571011	mage	face	74_0
607571012	mage	face	74_1
607571013	mage	face	74_2
607571014	mage	face	74_3
607571015	mage	face	77_0
607571016	mage	face	77_1
607571017	mage	face	77_2
607571018	mage	face	77_3
607571019	mage	face	67_0
607571020	mage	face	67_1
607571021	mage	face	67_2
607571022	mage	face	67_3
607571026	mage	face	51_0
607571027	mage	face	51_1
607571028	mage	face	51_2
607571029	mage	face	51_3
607573501	mage	face	7_0
607573502	mage	face	7_1
607573503	mage	face	7_2
607573504	mage	face	7_3
607573510	mage	face	5_0
607573511	mage	face	5_1
607573512	mage	face	5_2
607573513	mage	face	5_3
607573518	mage	face	15_0
607573519	mage	face	15_1
607573520	mage	face	15_2
607573521	mage	face	15_3
607580000	mage	skin	0_3
607580001	mage	skin	0_5
607580002	mage	skin	0_6
607580003	mage	skin	0_7
607580004	mage	skin	0_8
607580005	mage	skin	0_9
607580006	mage	skin	0_12
607580007	mage	skin	0_13
607580008	mage	skin	0_14
607580009	mage	skin	0_15
607580010	mage	skin	0_16
607580011	mage	skin	0_10
607580012	mage	skin	0_10
607580013	mage	skin	0_2
607580014	mage	skin	0_10
607580015	mage	skin	0_2
607580016	mage	skin	0_1
607580017	mage	skin	0_10
607580018	mage	skin	0_11
607580019	mage	skin	0_11
607580020	mage	skin	0_2
607580021	mage	skin	0_10
607580022	mage	skin	0_11
607580023	mage	skin	0_4
607580024	mage	skin	0_6
607580025	mage	skin	0_4
607580026	mage	skin	0_4
607580027	mage	skin	0_4
607580028	mage	skin	0_4
607580029	mage	skin	0_10
607580030	mage	skin	0_2
607580031	mage	skin	0_10
607580032	mage	skin	0_11
607580033	mage	skin	0_1
607580101	mage	skin	0_1
607580102	mage	skin	0_2
607580103	mage	skin	0_3
607580104	mage	skin	0_4
607580105	mage	skin	0_5
607580106	mage	skin	0_6
607580107	mage	skin	0_7
607580108	mage	skin	0_8
607580109	mage	skin	0_9
607580110	mage	skin	0_10
607580111	mage	skin	0_11
607580112	mage	skin	0_12
608500000	priest	coat	4_0
608500001	priest	coat	4_1
608500002	priest	coat	4_2
608500003	priest	coat	4_3
608500004	priest	coat	2_0
608500005	priest	coat	2_1
608500006	priest	coat	2_2
608500007	priest	coat	68_0
608500008	priest	coat	68_1
608500009	priest	coat	77_0
608500010	priest	coat	77_3
608500011	priest	coat	29_3
608500012	priest	coat	69_0
608500013	priest	coat	69_1
608500014	priest	coat	69_2
608500015	priest	coat	69_3
608500017	priest	coat	85_0
608500018	priest	coat	60_0
608500019	priest	coat	60_1
608500020	priest	coat	60_2
608500021	priest	coat	60_3
608500022	priest	coat	77_1
608500023	priest	coat	77_2
608500024	priest	coat	103_0
608500025	priest	coat	103_1
608500026	priest	coat	103_2
608500027	priest	coat	103_3
608500028	priest	coat	32_3
608500029	priest	coat	101_0
608500030	priest	coat	101_1
608500031	priest	coat	101_2
608500032	priest	coat	80_0
608500033	priest	coat	80_1
608500034	priest	coat	80_2
608500035	priest	coat	80_3
608500036	priest	coat	92_0
608500037	priest	coat	92_1
608500038	priest	coat	92_2
608500039	priest	coat	93_0
608500040	priest	coat	93_1
608500041	priest	coat	93_2
608500042	priest	coat	42_1
608500043	priest	coat	56_0
608500044	priest	coat	56_1
608500045	priest	coat	56_2
608500046	priest	coat	56_3
608500047	priest	coat	128_0
608500048	priest	coat	116_0
608500049	priest	coat	111_0
608500050	priest	coat	111_1
608500051	priest	coat	111_2
